date,division,admissions_observed,source
2019-10-30,Rajshahi,4,kaggle_shampabanik12
2019-10-30,Rangpur,4,kaggle_shampabanik12
2019-10-30,Sylhet,0,kaggle_shampabanik12
2019-10-31,Barishal,25,kaggle_shampabanik12
2019-10-31,Chattogram,27,kaggle_shampabanik12
2019-10-31,Dhaka,95,kaggle_shampabanik12
2019-10-31,Khulna,50,kaggle_shampabanik12
2019-10-31,Mymensingh,1,kaggle_shampabanik12
2019-10-31,Rajshahi,9,kaggle_shampabanik12
2019-10-31,Rangpur,6,kaggle_shampabanik12
2019-10-31,Sylhet,0,kaggle_shampabanik12
2019-11-01,Barishal,34,kaggle_shampabanik12
2019-11-01,Chattogram,22,kaggle_shampabanik12
2019-11-01,Dhaka,88,kaggle_shampabanik12
2019-11-01,Khulna,57,kaggle_shampabanik12
2019-11-01,Mymensingh,4,kaggle_shampabanik12
2019-11-01,Rajshahi,6,kaggle_shampabanik12
2019-11-01,Rangpur,3,kaggle_shampabanik12
2019-11-01,Sylhet,1,kaggle_shampabanik12
2019-11-02,Barishal,13,kaggle_shampabanik12
2019-11-02,Chattogram,22,kaggle_shampabanik12
2019-11-02,Dhaka,77,kaggle_shampabanik12
2019-11-02,Khulna,27,kaggle_shampabanik12
2019-11-02,Mymensingh,6,kaggle_shampabanik12
2019-11-02,Rajshahi,3,kaggle_shampabanik12
2019-11-02,Rangpur,1,kaggle_shampabanik12
2019-11-02,Sylhet,1,kaggle_shampabanik12
2019-11-03,Barishal,24,kaggle_shampabanik12
2019-11-03,Chattogram,24,kaggle_shampabanik12
2019-11-03,Dhaka,73,kaggle_shampabanik12
2019-11-03,Khulna,47,kaggle_shampabanik12
2019-11-03,Mymensingh,5,kaggle_shampabanik12
2019-11-03,Rajshahi,8,kaggle_shampabanik12
2019-11-03,Rangpur,2,kaggle_shampabanik12
2019-11-03,Sylhet,1,kaggle_shampabanik12
2019-11-04,Barishal,23,kaggle_shampabanik12
2019-11-04,Chattogram,33,kaggle_shampabanik12
2019-11-04,Dhaka,77,kaggle_shampabanik12
2019-11-04,Khulna,35,kaggle_shampabanik12
2019-11-04,Mymensingh,1,kaggle_shampabanik12
2019-11-04,Rajshahi,4,kaggle_shampabanik12
2019-11-04,Rangpur,1,kaggle_shampabanik12
2019-11-04,Sylhet,0,kaggle_shampabanik12
2019-11-05,Barishal,27,kaggle_shampabanik12
2019-11-05,Chattogram,28,kaggle_shampabanik12
2019-11-05,Dhaka,100,kaggle_shampabanik12
2019-11-05,Khulna,24,kaggle_shampabanik12
2019-11-05,Mymensingh,2,kaggle_shampabanik12
2019-11-05,Rajshahi,4,kaggle_shampabanik12
2019-11-05,Rangpur,3,kaggle_shampabanik12
2019-11-05,Sylhet,0,kaggle_shampabanik12
2019-11-06,Barishal,17,kaggle_shampabanik12
2019-11-06,Chattogram,33,kaggle_shampabanik12
2019-11-06,Dhaka,83,kaggle_shampabanik12
2019-11-06,Khulna,36,kaggle_shampabanik12
2019-11-06,Mymensingh,4,kaggle_shampabanik12
2019-11-06,Rajshahi,4,kaggle_shampabanik12
2019-11-06,Rangpur,4,kaggle_shampabanik12
2019-11-06,Sylhet,3,kaggle_shampabanik12
2019-11-07,Barishal,32,kaggle_shampabanik12
2019-11-07,Chattogram,19,kaggle_shampabanik12
2019-11-07,Dhaka,73,kaggle_shampabanik12
2019-11-07,Khulna,56,kaggle_shampabanik12
2019-11-07,Mymensingh,3,kaggle_shampabanik12
2019-11-07,Rajshahi,11,kaggle_shampabanik12
2019-11-07,Rangpur,3,kaggle_shampabanik12
2019-11-07,Sylhet,1,kaggle_shampabanik12
2019-11-08,Barishal,18,kaggle_shampabanik12
2019-11-08,Chattogram,22,kaggle_shampabanik12
2019-11-08,Dhaka,75,kaggle_shampabanik12
2019-11-08,Khulna,31,kaggle_shampabanik12
2019-11-08,Mymensingh,1,kaggle_shampabanik12
2019-11-08,Rajshahi,2,kaggle_shampabanik12
2019-11-08,Rangpur,0,kaggle_shampabanik12
2019-11-08,Sylhet,0,kaggle_shampabanik12
2019-11-09,Barishal,6,kaggle_shampabanik12
2019-11-09,Chattogram,22,kaggle_shampabanik12
2019-11-09,Dhaka,71,kaggle_shampabanik12
2019-11-09,Khulna,25,kaggle_shampabanik12
2019-11-09,Mymensingh,6,kaggle_shampabanik12
2019-11-09,Rajshahi,8,kaggle_shampabanik12
2019-11-09,Rangpur,2,kaggle_shampabanik12
2019-11-09,Sylhet,6,kaggle_shampabanik12
2019-11-10,Barishal,6,kaggle_shampabanik12
2019-11-10,Chattogram,16,kaggle_shampabanik12
2019-11-10,Dhaka,65,kaggle_shampabanik12
2019-11-10,Khulna,21,kaggle_shampabanik12
2019-11-10,Mymensingh,4,kaggle_shampabanik12
2019-11-10,Rajshahi,4,kaggle_shampabanik12
2019-11-10,Rangpur,2,kaggle_shampabanik12
2019-11-10,Sylhet,0,kaggle_shampabanik12
2019-11-11,Barishal,2,kaggle_shampabanik12
2019-11-11,Chattogram,18,kaggle_shampabanik12
2019-11-11,Dhaka,74,kaggle_shampabanik12
2019-11-11,Khulna,26,kaggle_shampabanik12
2019-11-11,Mymensingh,2,kaggle_shampabanik12
2019-11-11,Rajshahi,4,kaggle_shampabanik12
2019-11-11,Rangpur,2,kaggle_shampabanik12
2019-11-11,Sylhet,0,kaggle_shampabanik12
2019-11-12,Barishal,15,kaggle_shampabanik12
2019-11-12,Chattogram,22,kaggle_shampabanik12
2019-11-12,Dhaka,82,kaggle_shampabanik12
2019-11-12,Khulna,30,kaggle_shampabanik12
2019-11-12,Mymensingh,2,kaggle_shampabanik12
2019-11-12,Rajshahi,5,kaggle_shampabanik12
2019-11-12,Rangpur,0,kaggle_shampabanik12
2019-11-12,Sylhet,1,kaggle_shampabanik12
2019-11-13,Barishal,18,kaggle_shampabanik12
2019-11-13,Chattogram,34,kaggle_shampabanik12
2019-11-13,Dhaka,79,kaggle_shampabanik12
2019-11-13,Khulna,25,kaggle_shampabanik12
2019-11-13,Mymensingh,4,kaggle_shampabanik12
2019-11-13,Rajshahi,5,kaggle_shampabanik12
2019-11-13,Rangpur,0,kaggle_shampabanik12
2019-11-13,Sylhet,2,kaggle_shampabanik12
2019-11-14,Barishal,13,kaggle_shampabanik12
2019-11-14,Chattogram,32,kaggle_shampabanik12
2019-11-14,Dhaka,74,kaggle_shampabanik12
2019-11-14,Khulna,23,kaggle_shampabanik12
2019-11-14,Mymensingh,2,kaggle_shampabanik12
2019-11-14,Rajshahi,4,kaggle_shampabanik12
2019-11-14,Rangpur,2,kaggle_shampabanik12
2019-11-14,Sylhet,0,kaggle_shampabanik12
2019-11-15,Barishal,7,kaggle_shampabanik12
2019-11-15,Chattogram,21,kaggle_shampabanik12
2019-11-15,Dhaka,49,kaggle_shampabanik12
2019-11-15,Khulna,17,kaggle_shampabanik12
2019-11-15,Mymensingh,1,kaggle_shampabanik12
2019-11-15,Rajshahi,0,kaggle_shampabanik12
2019-11-15,Rangpur,1,kaggle_shampabanik12
2019-11-15,Sylhet,1,kaggle_shampabanik12
2019-11-16,Barishal,15,kaggle_shampabanik12
2019-11-16,Chattogram,20,kaggle_shampabanik12
2019-11-16,Dhaka,67,kaggle_shampabanik12
2019-11-16,Khulna,24,kaggle_shampabanik12
2019-11-16,Mymensingh,1,kaggle_shampabanik12
2019-11-16,Rajshahi,7,kaggle_shampabanik12
2019-11-16,Rangpur,1,kaggle_shampabanik12
2019-11-16,Sylhet,1,kaggle_shampabanik12
2019-11-17,Barishal,10,kaggle_shampabanik12
2019-11-17,Chattogram,29,kaggle_shampabanik12
2019-11-17,Dhaka,64,kaggle_shampabanik12
2019-11-17,Khulna,26,kaggle_shampabanik12
2019-11-17,Mymensingh,3,kaggle_shampabanik12
2019-11-17,Rajshahi,7,kaggle_shampabanik12
2019-11-17,Rangpur,3,kaggle_shampabanik12
2019-11-17,Sylhet,1,kaggle_shampabanik12
2019-11-18,Barishal,9,kaggle_shampabanik12
2019-11-18,Chattogram,22,kaggle_shampabanik12
2019-11-18,Dhaka,60,kaggle_shampabanik12
2019-11-18,Khulna,19,kaggle_shampabanik12
2019-11-18,Mymensingh,2,kaggle_shampabanik12
2019-11-18,Rajshahi,5,kaggle_shampabanik12
2019-11-18,Rangpur,3,kaggle_shampabanik12
2019-11-18,Sylhet,0,kaggle_shampabanik12
2019-11-19,Barishal,9,kaggle_shampabanik12
2019-11-19,Chattogram,22,kaggle_shampabanik12
2019-11-19,Dhaka,60,kaggle_shampabanik12
2019-11-19,Khulna,20,kaggle_shampabanik12
2019-11-19,Mymensingh,3,kaggle_shampabanik12
2019-11-19,Rajshahi,8,kaggle_shampabanik12
2019-11-19,Rangpur,1,kaggle_shampabanik12
2019-11-19,Sylhet,1,kaggle_shampabanik12
2019-11-20,Barishal,5,kaggle_shampabanik12
2019-11-20,Chattogram,20,kaggle_shampabanik12
2019-11-20,Dhaka,60,kaggle_shampabanik12
2019-11-20,Khulna,24,kaggle_shampabanik12
2019-11-20,Mymensingh,1,kaggle_shampabanik12
2019-11-20,Rajshahi,5,kaggle_shampabanik12
2019-11-20,Rangpur,2,kaggle_shampabanik12
2019-11-20,Sylhet,0,kaggle_shampabanik12
2019-11-21,Barishal,9,kaggle_shampabanik12
2019-11-21,Chattogram,24,kaggle_shampabanik12
2019-11-21,Dhaka,65,kaggle_shampabanik12
2019-11-21,Khulna,17,kaggle_shampabanik12
2019-11-21,Mymensingh,1,kaggle_shampabanik12
2019-11-21,Rajshahi,6,kaggle_shampabanik12
2019-11-21,Rangpur,1,kaggle_shampabanik12
2019-11-21,Sylhet,0,kaggle_shampabanik12
2019-11-22,Barishal,4,kaggle_shampabanik12
2019-11-22,Chattogram,13,kaggle_shampabanik12
2019-11-22,Dhaka,68,kaggle_shampabanik12
2019-11-22,Khulna,17,kaggle_shampabanik12
2019-11-22,Mymensingh,1,kaggle_shampabanik12
2019-11-22,Rajshahi,2,kaggle_shampabanik12
2019-11-22,Rangpur,0,kaggle_shampabanik12
2019-11-22,Sylhet,0,kaggle_shampabanik12
2019-11-23,Barishal,22,kaggle_shampabanik12
2019-11-23,Chattogram,30,kaggle_shampabanik12
2019-11-23,Dhaka,114,kaggle_shampabanik12
2019-11-23,Khulna,50,kaggle_shampabanik12
2019-11-23,Mymensingh,4,kaggle_shampabanik12
2019-11-23,Rajshahi,8,kaggle_shampabanik12
2019-11-23,Rangpur,6,kaggle_shampabanik12
2019-11-23,Sylhet,2,kaggle_shampabanik12
2019-11-24,Barishal,3,kaggle_shampabanik12
2019-11-24,Chattogram,16,kaggle_shampabanik12
2019-11-24,Dhaka,57,kaggle_shampabanik12
2019-11-24,Khulna,9,kaggle_shampabanik12
2019-11-24,Mymensingh,3,kaggle_shampabanik12
2019-11-24,Rajshahi,3,kaggle_shampabanik12
2019-11-24,Rangpur,1,kaggle_shampabanik12
2019-11-24,Sylhet,0,kaggle_shampabanik12
2019-11-25,Barishal,5,kaggle_shampabanik12
2019-11-25,Chattogram,18,kaggle_shampabanik12
2019-11-25,Dhaka,64,kaggle_shampabanik12
2019-11-25,Khulna,17,kaggle_shampabanik12
2019-11-25,Mymensingh,1,kaggle_shampabanik12
2019-11-25,Rajshahi,4,kaggle_shampabanik12
2019-11-25,Rangpur,3,kaggle_shampabanik12
2019-11-25,Sylhet,0,kaggle_shampabanik12
2019-11-26,Barishal,5,kaggle_shampabanik12
2019-11-26,Chattogram,12,kaggle_shampabanik12
2019-11-26,Dhaka,55,kaggle_shampabanik12
2019-11-26,Khulna,14,kaggle_shampabanik12
2019-11-26,Mymensingh,5,kaggle_shampabanik12
2019-11-26,Rajshahi,5,kaggle_shampabanik12
2019-11-26,Rangpur,1,kaggle_shampabanik12
2019-11-26,Sylhet,1,kaggle_shampabanik12
2019-11-27,Barishal,9,kaggle_shampabanik12
2019-11-27,Chattogram,21,kaggle_shampabanik12
2019-11-27,Dhaka,58,kaggle_shampabanik12
2019-11-27,Khulna,15,kaggle_shampabanik12
2019-11-27,Mymensingh,1,kaggle_shampabanik12
2019-11-27,Rajshahi,4,kaggle_shampabanik12
2019-11-27,Rangpur,0,kaggle_shampabanik12
2019-11-27,Sylhet,0,kaggle_shampabanik12
2019-11-28,Barishal,5,kaggle_shampabanik12
2019-11-28,Chattogram,10,kaggle_shampabanik12
2019-11-28,Dhaka,50,kaggle_shampabanik12
2019-11-28,Khulna,14,kaggle_shampabanik12
2019-11-28,Mymensingh,3,kaggle_shampabanik12
2019-11-28,Rajshahi,2,kaggle_shampabanik12
2019-11-28,Rangpur,1,kaggle_shampabanik12
2019-11-28,Sylhet,0,kaggle_shampabanik12
2019-11-29,Barishal,4,kaggle_shampabanik12
2019-11-29,Chattogram,6,kaggle_shampabanik12
2019-11-29,Dhaka,49,kaggle_shampabanik12
2019-11-29,Khulna,11,kaggle_shampabanik12
2019-11-29,Mymensingh,0,kaggle_shampabanik12
2019-11-29,Rajshahi,2,kaggle_shampabanik12
2019-11-29,Rangpur,1,kaggle_shampabanik12
2019-11-29,Sylhet,0,kaggle_shampabanik12
2019-11-30,Barishal,4,kaggle_shampabanik12
2019-11-30,Chattogram,10,kaggle_shampabanik12
2019-11-30,Dhaka,56,kaggle_shampabanik12
2019-11-30,Khulna,10,kaggle_shampabanik12
2019-11-30,Mymensingh,1,kaggle_shampabanik12
2019-11-30,Rajshahi,2,kaggle_shampabanik12
2019-11-30,Rangpur,1,kaggle_shampabanik12
2019-11-30,Sylhet,2,kaggle_shampabanik12
2019-12-01,Barishal,6,kaggle_shampabanik12
2019-12-01,Chattogram,10,kaggle_shampabanik12
2019-12-01,Dhaka,55,kaggle_shampabanik12
2019-12-01,Khulna,10,kaggle_shampabanik12
2019-12-01,Mymensingh,1,kaggle_shampabanik12
2019-12-01,Rajshahi,6,kaggle_shampabanik12
2019-12-01,Rangpur,6,kaggle_shampabanik12
2019-12-01,Sylhet,0,kaggle_shampabanik12
2019-12-02,Barishal,1,kaggle_shampabanik12
2019-12-02,Chattogram,8,kaggle_shampabanik12
2019-12-02,Dhaka,53,kaggle_shampabanik12
2019-12-02,Khulna,12,kaggle_shampabanik12
2019-12-02,Mymensingh,2,kaggle_shampabanik12
2019-12-02,Rajshahi,2,kaggle_shampabanik12
2019-12-02,Rangpur,3,kaggle_shampabanik12
2019-12-02,Sylhet,0,kaggle_shampabanik12
2019-12-03,Barishal,7,kaggle_shampabanik12
2019-12-03,Chattogram,12,kaggle_shampabanik12
2019-12-03,Dhaka,48,kaggle_shampabanik12
2019-12-03,Khulna,9,kaggle_shampabanik12
2019-12-03,Mymensingh,1,kaggle_shampabanik12
2019-12-03,Rajshahi,0,kaggle_shampabanik12
2019-12-03,Rangpur,2,kaggle_shampabanik12
2019-12-03,Sylhet,0,kaggle_shampabanik12
2019-12-04,Barishal,3,kaggle_shampabanik12
2019-12-04,Chattogram,14,kaggle_shampabanik12
2019-12-04,Dhaka,45,kaggle_shampabanik12
2019-12-04,Khulna,12,kaggle_shampabanik12
2019-12-04,Mymensingh,0,kaggle_shampabanik12
2019-12-04,Rajshahi,1,kaggle_shampabanik12
2019-12-04,Rangpur,0,kaggle_shampabanik12
2019-12-04,Sylhet,0,kaggle_shampabanik12
2019-12-05,Barishal,6,kaggle_shampabanik12
2019-12-05,Chattogram,6,kaggle_shampabanik12
2019-12-05,Dhaka,61,kaggle_shampabanik12
2019-12-05,Khulna,12,kaggle_shampabanik12
2019-12-05,Mymensingh,0,kaggle_shampabanik12
2019-12-05,Rajshahi,2,kaggle_shampabanik12
2019-12-05,Rangpur,1,kaggle_shampabanik12
2019-12-05,Sylhet,0,kaggle_shampabanik12
2019-12-06,Barishal,4,kaggle_shampabanik12
2019-12-06,Chattogram,3,kaggle_shampabanik12
2019-12-06,Dhaka,32,kaggle_shampabanik12
2019-12-06,Khulna,4,kaggle_shampabanik12
2019-12-06,Mymensingh,0,kaggle_shampabanik12
2019-12-06,Rajshahi,0,kaggle_shampabanik12
2019-12-06,Rangpur,0,kaggle_shampabanik12
2019-12-06,Sylhet,0,kaggle_shampabanik12
2019-12-07,Barishal,0,kaggle_shampabanik12
2019-12-07,Chattogram,7,kaggle_shampabanik12
2019-12-07,Dhaka,31,kaggle_shampabanik12
2019-12-07,Khulna,5,kaggle_shampabanik12
2019-12-07,Mymensingh,2,kaggle_shampabanik12
2019-12-07,Rajshahi,1,kaggle_shampabanik12
2019-12-07,Rangpur,0,kaggle_shampabanik12
2019-12-07,Sylhet,0,kaggle_shampabanik12
2019-12-08,Barishal,5,kaggle_shampabanik12
2019-12-08,Chattogram,7,kaggle_shampabanik12
2019-12-08,Dhaka,38,kaggle_shampabanik12
2019-12-08,Khulna,9,kaggle_shampabanik12
2019-12-08,Mymensingh,0,kaggle_shampabanik12
2019-12-08,Rajshahi,2,kaggle_shampabanik12
2019-12-08,Rangpur,1,kaggle_shampabanik12
2019-12-08,Sylhet,0,kaggle_shampabanik12
2019-12-09,Barishal,2,kaggle_shampabanik12
2019-12-09,Chattogram,13,kaggle_shampabanik12
2019-12-09,Dhaka,45,kaggle_shampabanik12
2019-12-09,Khulna,6,kaggle_shampabanik12
2019-12-09,Mymensingh,1,kaggle_shampabanik12
2019-12-09,Rajshahi,0,kaggle_shampabanik12
2019-12-09,Rangpur,0,kaggle_shampabanik12
2019-12-09,Sylhet,0,kaggle_shampabanik12
2019-12-10,Barishal,3,kaggle_shampabanik12
2019-12-10,Chattogram,7,kaggle_shampabanik12
2019-12-10,Dhaka,30,kaggle_shampabanik12
2019-12-10,Khulna,7,kaggle_shampabanik12
2019-12-10,Mymensingh,2,kaggle_shampabanik12
2019-12-10,Rajshahi,0,kaggle_shampabanik12
2019-12-10,Rangpur,0,kaggle_shampabanik12
2019-12-10,Sylhet,1,kaggle_shampabanik12
2019-12-11,Barishal,1,kaggle_shampabanik12
2019-12-11,Chattogram,4,kaggle_shampabanik12
2019-12-11,Dhaka,27,kaggle_shampabanik12
2019-12-11,Khulna,2,kaggle_shampabanik12
2019-12-11,Mymensingh,0,kaggle_shampabanik12
2019-12-11,Rajshahi,0,kaggle_shampabanik12
2019-12-11,Rangpur,2,kaggle_shampabanik12
2019-12-11,Sylhet,0,kaggle_shampabanik12
2019-12-12,Barishal,2,kaggle_shampabanik12
2019-12-12,Chattogram,7,kaggle_shampabanik12
2019-12-12,Dhaka,34,kaggle_shampabanik12
2019-12-12,Khulna,6,kaggle_shampabanik12
2019-12-12,Mymensingh,1,kaggle_shampabanik12
2019-12-12,Rajshahi,1,kaggle_shampabanik12
2019-12-12,Rangpur,0,kaggle_shampabanik12
2019-12-12,Sylhet,0,kaggle_shampabanik12
2019-12-13,Barishal,1,kaggle_shampabanik12
2019-12-13,Chattogram,5,kaggle_shampabanik12
2019-12-13,Dhaka,29,kaggle_shampabanik12
2019-12-13,Khulna,6,kaggle_shampabanik12
2019-12-13,Mymensingh,2,kaggle_shampabanik12
2019-12-13,Rajshahi,1,kaggle_shampabanik12
2019-12-13,Rangpur,0,kaggle_shampabanik12
2019-12-13,Sylhet,0,kaggle_shampabanik12
2019-12-14,Barishal,2,kaggle_shampabanik12
2019-12-14,Chattogram,8,kaggle_shampabanik12
2019-12-14,Dhaka,28,kaggle_shampabanik12
2019-12-14,Khulna,3,kaggle_shampabanik12
2019-12-14,Mymensingh,1,kaggle_shampabanik12
2019-12-14,Rajshahi,0,kaggle_shampabanik12
2019-12-14,Rangpur,0,kaggle_shampabanik12
2019-12-14,Sylhet,0,kaggle_shampabanik12
2019-12-15,Barishal,1,kaggle_shampabanik12
2019-12-15,Chattogram,7,kaggle_shampabanik12
2019-12-15,Dhaka,26,kaggle_shampabanik12
2019-12-15,Khulna,2,kaggle_shampabanik12
2019-12-15,Mymensingh,1,kaggle_shampabanik12
2019-12-15,Rajshahi,0,kaggle_shampabanik12
2019-12-15,Rangpur,0,kaggle_shampabanik12
2019-12-15,Sylhet,0,kaggle_shampabanik12
2019-12-16,Barishal,2,kaggle_shampabanik12
2019-12-16,Chattogram,4,kaggle_shampabanik12
2019-12-16,Dhaka,16,kaggle_shampabanik12
2019-12-16,Khulna,2,kaggle_shampabanik12
2019-12-16,Mymensingh,1,kaggle_shampabanik12
2019-12-16,Rajshahi,0,kaggle_shampabanik12
2019-12-16,Rangpur,0,kaggle_shampabanik12
2019-12-16,Sylhet,0,kaggle_shampabanik12
2019-12-17,Barishal,0,kaggle_shampabanik12
2019-12-17,Chattogram,7,kaggle_shampabanik12
2019-12-17,Dhaka,33,kaggle_shampabanik12
2019-12-17,Khulna,5,kaggle_shampabanik12
2019-12-17,Mymensingh,0,kaggle_shampabanik12
2019-12-17,Rajshahi,1,kaggle_shampabanik12
2019-12-17,Rangpur,1,kaggle_shampabanik12
2019-12-17,Sylhet,2,kaggle_shampabanik12
2019-12-18,Barishal,2,kaggle_shampabanik12
2019-12-18,Chattogram,5,kaggle_shampabanik12
2019-12-18,Dhaka,24,kaggle_shampabanik12
2019-12-18,Khulna,3,kaggle_shampabanik12
2019-12-18,Mymensingh,2,kaggle_shampabanik12
2019-12-18,Rajshahi,1,kaggle_shampabanik12
2019-12-18,Rangpur,0,kaggle_shampabanik12
2019-12-18,Sylhet,0,kaggle_shampabanik12
2019-12-19,Barishal,3,kaggle_shampabanik12
2019-12-19,Chattogram,6,kaggle_shampabanik12
2019-12-19,Dhaka,17,kaggle_shampabanik12
2019-12-19,Khulna,5,kaggle_shampabanik12
2019-12-19,Mymensingh,0,kaggle_shampabanik12
2019-12-19,Rajshahi,1,kaggle_shampabanik12
2019-12-19,Rangpur,0,kaggle_shampabanik12
2019-12-19,Sylhet,0,kaggle_shampabanik12
2019-12-20,Barishal,1,kaggle_shampabanik12
2019-12-20,Chattogram,4,kaggle_shampabanik12
2019-12-20,Dhaka,21,kaggle_shampabanik12
2019-12-20,Khulna,3,kaggle_shampabanik12
2019-12-20,Mymensingh,0,kaggle_shampabanik12
2019-12-20,Rajshahi,0,kaggle_shampabanik12
2019-12-20,Rangpur,0,kaggle_shampabanik12
2019-12-20,Sylhet,0,kaggle_shampabanik12
2019-12-21,Barishal,0,kaggle_shampabanik12
2019-12-21,Chattogram,2,kaggle_shampabanik12
2019-12-21,Dhaka,11,kaggle_shampabanik12
2019-12-21,Khulna,2,kaggle_shampabanik12
2019-12-21,Mymensingh,1,kaggle_shampabanik12
2019-12-21,Rajshahi,0,kaggle_shampabanik12
2019-12-21,Rangpur,0,kaggle_shampabanik12
2019-12-21,Sylhet,0,kaggle_shampabanik12
2019-12-22,Barishal,2,kaggle_shampabanik12
2019-12-22,Chattogram,4,kaggle_shampabanik12
2019-12-22,Dhaka,11,kaggle_shampabanik12
2019-12-22,Khulna,0,kaggle_shampabanik12
2019-12-22,Mymensingh,1,kaggle_shampabanik12
2019-12-22,Rajshahi,0,kaggle_shampabanik12
2019-12-22,Rangpur,1,kaggle_shampabanik12
2019-12-22,Sylhet,0,kaggle_shampabanik12
2019-12-23,Barishal,0,kaggle_shampabanik12
2019-12-23,Chattogram,6,kaggle_shampabanik12
2019-12-23,Dhaka,24,kaggle_shampabanik12
2019-12-23,Khulna,4,kaggle_shampabanik12
2019-12-23,Mymensingh,1,kaggle_shampabanik12
2019-12-23,Rajshahi,0,kaggle_shampabanik12
2019-12-23,Rangpur,0,kaggle_shampabanik12
2019-12-23,Sylhet,0,kaggle_shampabanik12
2019-12-24,Barishal,0,kaggle_shampabanik12
2019-12-24,Chattogram,3,kaggle_shampabanik12
2019-12-24,Dhaka,9,kaggle_shampabanik12
2019-12-24,Khulna,0,kaggle_shampabanik12
2019-12-24,Mymensingh,0,kaggle_shampabanik12
2019-12-24,Rajshahi,0,kaggle_shampabanik12
2019-12-24,Rangpur,0,kaggle_shampabanik12
2019-12-24,Sylhet,0,kaggle_shampabanik12
2019-12-25,Barishal,0,kaggle_shampabanik12
2019-12-25,Chattogram,4,kaggle_shampabanik12
2019-12-25,Dhaka,12,kaggle_shampabanik12
2019-12-25,Khulna,1,kaggle_shampabanik12
2019-12-25,Mymensingh,0,kaggle_shampabanik12
2019-12-25,Rajshahi,0,kaggle_shampabanik12
2019-12-25,Rangpur,0,kaggle_shampabanik12
2019-12-25,Sylhet,0,kaggle_shampabanik12
2019-12-26,Barishal,0,kaggle_shampabanik12
2019-12-26,Chattogram,7,kaggle_shampabanik12
2019-12-26,Dhaka,17,kaggle_shampabanik12
2019-12-26,Khulna,0,kaggle_shampabanik12
2019-12-26,Mymensingh,0,kaggle_shampabanik12
2019-12-26,Rajshahi,0,kaggle_shampabanik12
2019-12-26,Rangpur,0,kaggle_shampabanik12
2019-12-26,Sylhet,0,kaggle_shampabanik12
2019-12-27,Barishal,0,kaggle_shampabanik12
2019-12-27,Chattogram,6,kaggle_shampabanik12
2019-12-27,Dhaka,14,kaggle_shampabanik12
2019-12-27,Khulna,2,kaggle_shampabanik12
2019-12-27,Mymensingh,0,kaggle_shampabanik12
2019-12-27,Rajshahi,0,kaggle_shampabanik12
2019-12-27,Rangpur,0,kaggle_shampabanik12
2019-12-27,Sylhet,0,kaggle_shampabanik12
2019-12-28,Barishal,1,kaggle_shampabanik12
2019-12-28,Chattogram,1,kaggle_shampabanik12
2019-12-28,Dhaka,7,kaggle_shampabanik12
2019-12-28,Khulna,0,kaggle_shampabanik12
2019-12-28,Mymensingh,0,kaggle_shampabanik12
2019-12-28,Rajshahi,0,kaggle_shampabanik12
2019-12-28,Rangpur,1,kaggle_shampabanik12
2019-12-28,Sylhet,0,kaggle_shampabanik12
2019-12-29,Barishal,0,kaggle_shampabanik12
2019-12-29,Chattogram,0,kaggle_shampabanik12
2019-12-29,Dhaka,3,kaggle_shampabanik12
2019-12-29,Khulna,1,kaggle_shampabanik12
2019-12-29,Mymensingh,0,kaggle_shampabanik12
2019-12-29,Rajshahi,1,kaggle_shampabanik12
2019-12-29,Rangpur,0,kaggle_shampabanik12
2019-12-29,Sylhet,0,kaggle_shampabanik12
2019-12-30,Barishal,0,kaggle_shampabanik12
2019-12-30,Chattogram,2,kaggle_shampabanik12
2019-12-30,Dhaka,7,kaggle_shampabanik12
2019-12-30,Khulna,0,kaggle_shampabanik12
2019-12-30,Mymensingh,0,kaggle_shampabanik12
2019-12-30,Rajshahi,1,kaggle_shampabanik12
2019-12-30,Rangpur,0,kaggle_shampabanik12
2019-12-30,Sylhet,0,kaggle_shampabanik12
2019-12-31,Barishal,0,kaggle_shampabanik12
2019-12-31,Chattogram,0,kaggle_shampabanik12
2019-12-31,Dhaka,6,kaggle_shampabanik12
2019-12-31,Khulna,2,kaggle_shampabanik12
2019-12-31,Mymensingh,0,kaggle_shampabanik12
2019-12-31,Rajshahi,0,kaggle_shampabanik12
2019-12-31,Rangpur,1,kaggle_shampabanik12
2019-12-31,Sylhet,1,kaggle_shampabanik12
2020-01-01,Barishal,0,kaggle_shampabanik12
2020-01-01,Chattogram,0,kaggle_shampabanik12
2020-01-01,Dhaka,6,kaggle_shampabanik12
2020-01-01,Khulna,1,kaggle_shampabanik12
2020-01-01,Mymensingh,0,kaggle_shampabanik12
2020-01-01,Rajshahi,0,kaggle_shampabanik12
2020-01-01,Rangpur,0,kaggle_shampabanik12
2020-01-01,Sylhet,0,kaggle_shampabanik12
2020-01-02,Barishal,1,kaggle_shampabanik12
2020-01-02,Chattogram,0,kaggle_shampabanik12
2020-01-02,Dhaka,16,kaggle_shampabanik12
2020-01-02,Khulna,0,kaggle_shampabanik12
2020-01-02,Mymensingh,0,kaggle_shampabanik12
2020-01-02,Rajshahi,0,kaggle_shampabanik12
2020-01-02,Rangpur,0,kaggle_shampabanik12
2020-01-02,Sylhet,0,kaggle_shampabanik12
2020-01-03,Barishal,0,kaggle_shampabanik12
2020-01-03,Chattogram,0,kaggle_shampabanik12
2020-01-03,Dhaka,4,kaggle_shampabanik12
